CustomerID,first_order,last_order,orders,revenue,aov,purchase_freq_per_month,tenure_months,CLV_12m,CLV_12m_capped
12370.0,2010-12-14 12:58:00,2011-10-19 14:51:00,167,3545.69,21.231676646706585,16.45139158576052,10.151116951379763,4191.487518446602,4191.487518446602
12371.0,2011-10-11 10:43:00,2011-10-26 10:16:00,63,1887.96,29.96761904761905,136.98000000000002,0.45992115637319314,49259.573485714296,49259.573485714296
12372.0,2011-02-16 12:46:00,2011-09-29 12:12:00,52,1298.04,24.962307692307693,7.066428571428572,7.35873850197109,2116.7323714285717,2116.7323714285717
12373.0,2011-02-01 13:10:00,2011-02-01 13:10:00,14,364.6,26.042857142857144,426.15999999999997,0.0328515111695138,133181.088,133181.088
12374.0,2011-11-14 15:37:00,2011-11-14 15:37:00,33,742.9300000000001,22.513030303030305,1004.52,0.0328515111695138,271377.47040000005,271377.47040000005
12375.0,2011-09-02 14:23:00,2011-11-29 10:36:00,17,457.5,26.91176470588235,5.948045977011494,2.8580814717477003,1920.8689655172411,1920.8689655172411
12377.0,2010-12-20 09:37:00,2011-01-28 15:45:00,77,1628.1200000000001,21.144415584415587,60.09948717948718,1.281208935611038,15249.2224,15249.2224
12378.0,2011-08-02 10:34:00,2011-08-02 10:34:00,219,4008.62,18.30420091324201,6666.36,0.0328515111695138,1464268.7136,535875.9878400022
12379.0,2011-06-22 16:32:00,2011-09-19 10:09:00,40,852.24,21.306,13.836363636363636,2.890932982917214,3537.5707636363636,3537.5707636363636
12380.0,2011-06-07 09:49:00,2011-11-18 11:27:00,104,2724.81,26.200096153846154,19.303414634146343,5.387647831800263,6069.015834146342,6069.015834146342
12381.0,2011-08-12 09:57:00,2011-12-05 12:44:00,87,1845.31,21.21045977011494,23.028521739130436,3.7779237844940865,5861.346406956522,5861.346406956522
12383.0,2010-12-22 14:28:00,2011-06-08 08:02:00,99,1850.56,18.69252525252525,18.045269461077844,5.486202365308804,4047.7398610778437,4047.7398610778437
12384.0,2011-08-10 11:23:00,2011-11-11 08:39:00,27,585.27,21.676666666666666,8.933478260869565,3.0223390275952693,2323.7763652173912,2323.7763652173912
12386.0,2010-12-08 09:53:00,2011-01-06 12:37:00,10,401.9,40.19,10.496551724137932,0.9526938239159001,5062.2769655172415,5062.2769655172415
12388.0,2011-01-17 11:12:00,2011-11-24 12:30:00,100,2780.6600000000003,27.806600000000003,9.787781350482316,10.21681997371879,3265.979050803859,3265.979050803859
12390.0,2011-09-21 09:33:00,2011-09-21 09:33:00,32,549.84,17.1825,974.0799999999999,0.0328515111695138,200845.5552,200845.5552
12391.0,2011-11-18 12:07:00,2011-11-18 12:07:00,100,460.89,4.6089,3044.0,0.0328515111695138,168353.8992,168353.8992
12393.0,2011-01-11 09:47:00,2011-09-28 15:41:00,64,1582.6000000000001,24.728125000000002,7.492923076923077,8.541392904073588,2223.4312615384615,2223.4312615384615
12394.0,2011-05-06 14:01:00,2011-10-07 08:08:00,27,1272.48,47.12888888888889,5.371764705882353,5.026281208935611,3037.983623529412,3037.983623529412
12395.0,2010-12-03 16:35:00,2011-11-20 15:21:00,156,3018.63,19.350192307692307,13.52888888888889,11.530880420499342,3141.4392205128206,3141.4392205128206
12397.0,2011-07-27 14:21:00,2011-11-04 09:52:00,126,2409.9,19.126190476190477,38.74181818181818,3.252299605781866,8891.800727272728,8891.800727272728
12398.0,2011-10-25 10:27:00,2011-10-25 10:27:00,85,1635.6599999999999,19.24305882352941,2587.4,0.0328515111695138,597473.8847999999,535875.9878400022
12399.0,2011-03-23 09:42:00,2011-08-12 13:15:00,59,1108.65,18.790677966101697,12.647605633802817,4.664914586070959,2851.885014084507,2851.885014084507
12401.0,2011-02-09 13:50:00,2011-02-09 13:50:00,5,84.3,16.86,152.2,0.0328515111695138,30793.103999999996,30793.103999999996
12402.0,2011-01-20 13:49:00,2011-01-20 13:49:00,11,225.60000000000002,20.50909090909091,334.84,0.0328515111695138,82407.168,82407.168
12403.0,2011-10-21 10:51:00,2011-10-21 10:51:00,5,427.7,85.53999999999999,152.2,0.0328515111695138,156230.256,156230.256
12405.0,2011-07-14 08:52:00,2011-07-14 08:52:00,54,1710.39,31.67388888888889,1643.76,0.0328515111695138,624771.2592,535875.9878400022
12406.0,2011-06-09 10:23:00,2011-11-17 19:22:00,105,3415.3,32.52666666666667,19.85217391304348,5.289093298291721,7748.7005217391325,7748.7005217391325
12407.0,2011-03-20 13:21:00,2011-10-21 10:11:00,77,1708.12,22.18337662337662,10.952710280373832,7.030223390275952,2915.61716635514,2915.61716635514
12408.0,2011-03-24 14:46:00,2011-11-07 12:27:00,105,2888.55,27.51,14.080176211453745,7.457293035479632,4648.14777092511,4648.14777092511
12409.0,2011-06-10 12:19:00,2011-09-22 10:38:00,109,11072.67,101.58412844036697,32.21320388349515,3.383705650459921,39268.20288932039,39268.20288932039
12410.0,2011-02-04 10:38:00,2011-02-04 10:39:00,26,693.33,26.66653846153846,791.4399999999999,0.0328515111695138,253259.58239999998,253259.58239999998
12412.0,2011-06-23 13:51:00,2011-09-26 10:16:00,61,1226.88,20.112786885245903,19.753617021276597,3.088042049934297,4767.603472340426,4767.603472340426
12413.0,2011-01-06 16:12:00,2011-10-04 09:00:00,38,758.1,19.95,4.284148148148148,8.869908015768726,1025.6250666666665,1025.6250666666665
12414.0,2011-02-02 14:51:00,2011-05-06 14:51:00,18,562.4100000000001,31.245000000000005,5.891612903225806,3.055190538764783,2209.001341935484,2209.001341935484
12415.0,2011-01-06 11:12:00,2011-11-15 14:22:00,714,124914.53,174.95032212885152,69.43821086261981,10.282522996057818,145778.84830159743,145778.84830159743
12417.0,2010-12-17 11:51:00,2011-12-06 14:52:00,192,3649.1,19.005729166666665,16.509830508474575,11.629434954007884,3765.376406779661,3765.376406779661
12418.0,2011-08-19 11:08:00,2011-08-19 11:08:00,34,668.58,19.664117647058823,1034.96,0.0328515111695138,244218.9024,244218.9024
12420.0,2011-10-07 08:55:00,2011-10-07 08:55:00,29,600.39,20.70310344827586,882.76,0.0328515111695138,219310.45919999998,219310.45919999998
12421.0,2011-01-24 15:09:00,2011-11-24 09:07:00,45,807.04,17.93422222222222,4.520792079207921,9.95400788436268,972.9226772277227,972.9226772277227
12422.0,2011-01-19 09:13:00,2011-09-05 09:48:00,39,803.5600000000001,20.604102564102565,5.18410480349345,7.522996057818659,1281.7659248908299,1281.7659248908299
12423.0,2010-12-21 10:54:00,2011-12-09 10:10:00,125,1859.31,14.87448,10.809659090909092,11.563731931668856,1929.4566954545458,1929.4566954545458
12424.0,2011-06-30 12:06:00,2011-06-30 12:06:00,30,1760.96,58.69866666666667,913.1999999999999,0.0328515111695138,643243.4688,535875.9878400022
12425.0,2011-09-22 17:31:00,2011-09-22 17:31:00,36,777.2,21.58888888888889,1095.84,0.0328515111695138,283895.616,283895.616
12426.0,2011-05-29 12:26:00,2011-05-29 12:26:00,30,582.73,19.424333333333333,913.1999999999999,0.0328515111695138,212859.61439999996,212859.61439999996
12427.0,2010-12-03 10:44:00,2011-11-18 08:56:00,31,825.8000000000001,26.638709677419357,2.703839541547278,11.465177398160314,864.321558739255,864.321558739255
12428.0,2011-03-01 09:33:00,2011-11-14 08:22:00,294,7956.46,27.062789115646257,34.82241245136187,8.442838370565045,11308.699256031128,11308.699256031128
12429.0,2010-12-09 12:05:00,2011-11-30 17:22:00,97,3750.4,38.66391752577319,8.294044943820225,11.695137976346912,3848.163235955056,3848.163235955056
12430.0,2011-10-27 15:09:00,2011-10-27 15:09:00,11,256.4,23.30909090909091,334.84,0.0328515111695138,93657.79199999999,93657.79199999999
12431.0,2010-12-01 10:03:00,2011-11-04 11:55:00,235,6487.45,27.606170212765957,21.16390532544379,11.103810775295663,7011.052473372782,7011.052473372782
12432.0,2011-06-20 13:27:00,2011-10-28 11:43:00,108,5059.32,46.845555555555556,25.484651162790698,4.23784494086728,14326.111702325583,14326.111702325583
12433.0,2010-12-01 13:24:00,2011-12-09 10:02:00,420,13375.87,31.847309523809525,34.36774193548387,12.220762155059132,13134.241380645162,13134.241380645162
12434.0,2011-03-24 13:05:00,2011-09-16 12:38:00,50,806.14,16.122799999999998,8.697142857142858,5.7490144546649145,1682.6675382857143,1682.6675382857143
12435.0,2011-03-17 07:40:00,2011-09-21 09:06:00,36,7829.89,217.49694444444447,5.828936170212766,6.176084099868594,15213.309676595749,15213.309676595749
12436.0,2011-09-01 12:09:00,2011-09-01 12:09:00,16,509.01,31.813125,487.03999999999996,0.0328515111695138,185931.17279999997,185931.17279999997
12437.0,2011-01-12 14:13:00,2011-12-08 11:35:00,199,4951.41,24.88145728643216,18.412036474164136,10.808147174770038,5497.419589057751,5497.419589057751
12438.0,2011-07-22 13:29:00,2011-11-25 13:28:00,98,2906.85,29.66173469387755,23.86496,4.106438896189225,8494.513343999999,8494.513343999999
12441.0,2010-12-08 10:45:00,2010-12-08 10:45:00,11,173.55,15.77727272727273,334.84,0.0328515111695138,63394.344,63394.344
12442.0,2011-12-06 14:22:00,2011-12-06 14:22:00,12,172.06,14.338333333333333,365.28,0.0328515111695138,62850.076799999995,62850.076799999995
12444.0,2011-06-21 14:00:00,2011-11-18 13:23:00,176,5005.46,28.440113636363638,35.95597315436242,4.894875164257556,12271.10354899329,12271.10354899329
12445.0,2011-11-17 18:43:00,2011-11-17 18:43:00,4,133.4,33.35,121.75999999999999,0.0328515111695138,48728.352,48728.352
12446.0,2011-10-13 12:50:00,2011-10-13 12:50:00,57,1002.3100000000001,17.584385964912283,1735.08,0.0328515111695138,366123.7968,366123.7968
12447.0,2011-04-10 13:25:00,2011-04-10 13:25:00,26,476.49,18.326538461538462,791.4399999999999,0.0328515111695138,174052.2672,174052.2672
12448.0,2011-10-26 13:46:00,2011-10-26 13:46:00,22,449.45,20.429545454545455,669.68,0.0328515111695138,164175.096,164175.096
12449.0,2011-06-05 15:37:00,2011-11-17 13:46:00,191,4067.29,21.294712041884818,35.45146341463415,5.387647831800263,9059.144458536586,9059.144458536586
12450.0,2011-06-19 14:36:00,2011-07-06 14:41:00,8,197.88,24.735,14.32470588235294,0.5584756898817346,4251.8592,4251.8592
12451.0,2011-01-19 09:05:00,2011-11-29 08:40:00,354,9035.52,25.524067796610172,34.427348242811505,10.282522996057818,10544.711647284346,10544.711647284346
12452.0,2011-11-23 08:05:00,2011-11-23 10:28:00,22,430.57000000000005,19.57136363636364,669.68,0.0328515111695138,157278.60960000003,157278.60960000003
12453.0,2011-07-28 14:08:00,2011-07-28 14:08:00,43,707.09,16.443953488372095,1308.9199999999998,0.0328515111695138,258285.83519999997,258285.83519999997
12454.0,2011-10-14 17:13:00,2011-10-14 17:13:00,15,3528.34,235.22266666666667,456.59999999999997,0.0328515111695138,1288832.0351999998,535875.9878400022
12455.0,2011-02-16 09:56:00,2011-09-27 15:31:00,90,2466.86,27.409555555555556,12.285201793721974,7.3258869908015765,4040.7830529147986,4040.7830529147986
12456.0,2011-03-30 09:12:00,2011-10-26 14:41:00,125,3181.04,25.44832,18.11904761904762,6.898817345597897,5533.191862857143,5533.191862857143
12457.0,2011-04-14 18:57:00,2011-10-04 13:13:00,62,2363.23,38.11661290322581,10.972558139534884,5.650459921156373,5018.841013953488,5018.841013953488
12458.0,2011-02-28 10:55:00,2011-09-29 15:25:00,38,947.4,24.931578947368422,5.430610328638498,6.9973718791064385,1624.724281690141,1624.724281690141
12461.0,2011-07-08 10:23:00,2011-09-06 16:57:00,35,826.88,23.62514285714286,17.756666666666668,1.9710906701708277,5034.045440000001,5034.045440000001
12462.0,2011-02-09 14:44:00,2011-11-21 09:11:00,62,1189.59,19.186935483870965,6.645352112676056,9.329829172141919,1530.0473070422531,1530.0473070422531
12463.0,2011-04-12 12:47:00,2011-10-17 13:44:00,83,1344.78,16.202168674698793,13.438936170212767,6.176084099868594,2612.8789276595744,2612.8789276595744
12464.0,2011-02-03 13:30:00,2011-11-29 13:33:00,29,1212.05,41.79482758620689,2.9523745819397997,9.822601839684625,1480.727839464883,1480.727839464883
12465.0,2011-06-23 13:37:00,2011-11-22 16:34:00,47,742.19,15.791276595744682,9.412368421052632,4.993429697766097,1783.599757894737,1783.599757894737
12468.0,2011-01-27 13:29:00,2011-06-05 11:36:00,38,729.54,19.198421052631577,9.036875,4.204993429697766,2081.924775,2081.924775
12471.0,2010-12-10 09:35:00,2011-12-07 15:43:00,460,19824.05,43.09576086956522,38.680662983425414,11.892247043363994,20003.67122651934,20003.67122651934
12472.0,2010-12-05 14:19:00,2011-11-07 14:01:00,339,6572.11,19.386755162241887,30.711785714285714,11.038107752956636,7144.822442857142,7144.822442857142
12473.0,2011-06-01 10:15:00,2011-11-10 13:46:00,168,3938.55,23.44375,31.56740740740741,5.321944809461235,8880.700888888889,8880.700888888889
12474.0,2011-01-14 10:06:00,2011-11-22 14:39:00,424,7375.79,17.395731132075472,41.367179487179484,10.249671484888305,8635.347984615384,8635.347984615384
12475.0,2011-10-17 10:10:00,2011-10-17 10:10:00,36,723.38,20.093888888888888,1095.84,0.0328515111695138,264236.24639999995,264236.24639999995
12476.0,2010-12-13 14:39:00,2011-11-24 12:40:00,233,6816.42,29.255021459227468,20.55802898550725,11.333771353482259,7217.106949565217,7217.106949565217
12477.0,2011-02-11 12:45:00,2011-11-17 09:51:00,300,13219.74,44.065799999999996,32.84892086330935,9.132720105124836,17370.167723741004,17370.167723741004
12478.0,2011-12-06 09:56:00,2011-12-06 09:56:00,36,680.99,18.91638888888889,1095.84,0.0328515111695138,248752.02719999998,248752.02719999998
12479.0,2011-11-28 13:26:00,2011-11-28 13:26:00,31,527.2,17.006451612903227,943.64,0.0328515111695138,192575.616,192575.616
12480.0,2011-01-07 15:27:00,2011-11-11 14:52:00,154,3281.63,21.309285714285714,15.269576547231273,10.085413929040735,3904.6052325732903,3904.6052325732903
12481.0,2010-12-09 10:13:00,2011-11-17 08:29:00,217,5596.32,25.789493087557602,19.314269005847954,11.235216819973719,5977.262484210527,5977.262484210527
12483.0,2011-01-04 14:20:00,2011-11-22 17:02:00,75,2484.98,33.133066666666664,7.090062111801243,10.578186596583443,2818.9860074534163,2818.9860074534163
12484.0,2011-01-07 14:04:00,2011-11-07 11:37:00,346,4541.72,13.126358381502891,34.75986798679868,9.95400788436268,5475.245813861387,5475.245813861387
12488.0,2011-09-25 10:34:00,2011-11-30 08:50:00,55,1298.66,23.612000000000002,25.756923076923076,2.135348226018397,7298.069612307692,7298.069612307692
12489.0,2011-01-07 13:13:00,2011-01-07 13:13:00,15,334.93,22.328666666666667,456.59999999999997,0.0328515111695138,122343.23039999999,122343.23039999999
12490.0,2011-01-14 09:13:00,2011-12-04 16:07:00,245,5417.93,22.114,23.0179012345679,10.64388961892247,6108.2144148148145,6108.2144148148145
12491.0,2011-11-01 12:18:00,2011-11-01 12:18:00,26,460.40000000000003,17.70769230769231,791.4399999999999,0.0328515111695138,168174.91199999998,168174.91199999998
12492.0,2011-08-26 14:51:00,2011-10-07 15:15:00,20,263.21000000000004,13.160500000000003,14.495238095238095,1.3797634691195795,2289.1749714285716,2289.1749714285716
12493.0,2011-05-26 14:53:00,2011-06-27 10:17:00,22,433.74,19.715454545454545,21.60258064516129,1.0183968462549278,5110.856361290322,5110.856361290322
12494.0,2010-12-09 11:31:00,2011-11-24 09:34:00,77,1246.1,16.18311688311688,6.715988538681949,11.465177398160314,1304.2275300859599,1304.2275300859599
12497.0,2011-09-19 12:29:00,2011-09-19 12:29:00,14,1043.1,74.50714285714285,426.15999999999997,0.0328515111695138,381023.56799999997,381023.56799999997
12498.0,2011-10-13 09:30:00,2011-11-18 12:53:00,23,403.70000000000005,17.55217391304348,19.447777777777777,1.1826544021024967,4096.209333333333,4096.209333333333
12500.0,2011-01-10 09:48:00,2011-11-16 16:20:00,61,4257.82,69.80032786885245,5.989806451612903,10.183968462549277,5017.08545032258,5017.08545032258
12501.0,2011-01-07 12:28:00,2011-01-07 12:28:00,149,2169.39,14.559664429530201,4535.5599999999995,0.0328515111695138,792434.7792,535875.9878400022
12502.0,2011-02-03 10:41:00,2011-09-05 11:52:00,147,3723.87,25.332448979591835,20.909719626168226,7.030223390275952,6356.332867289719,6356.332867289719
12504.0,2011-11-09 14:56:00,2011-11-21 16:02:00,9,482.04999999999995,53.5611111111111,22.830000000000002,0.39421813403416556,14673.601999999999,14673.601999999999
12506.0,2011-04-21 08:54:00,2011-04-21 08:54:00,23,73.5,3.1956521739130435,700.12,0.0328515111695138,26848.08,26848.08
12507.0,2011-02-14 09:24:00,2011-07-28 17:09:00,21,1304.81,62.13380952380952,3.8978048780487806,5.387647831800263,2906.225590243902,2906.225590243902
12508.0,2011-11-10 16:27:00,2011-11-13 15:37:00,69,398.27,5.772028985507246,1050.18,0.0657030223390276,72740.0328,72740.0328
12509.0,2011-02-28 14:45:00,2011-02-28 14:45:00,7,176.5,25.214285714285715,213.07999999999998,0.0328515111695138,64471.92,64471.92
12510.0,2011-01-18 14:04:00,2011-07-20 10:15:00,33,982.5699999999999,29.774848484848484,5.519340659340659,5.978975032851511,1972.0503824175823,1972.0503824175823
12512.0,2011-10-04 14:53:00,2011-10-04 14:55:00,34,138.03,4.059705882352941,1034.96,0.0328515111695138,50419.5984,50419.5984
12513.0,2011-08-19 10:51:00,2011-08-19 10:51:00,35,612.29,17.494,1065.3999999999999,0.0328515111695138,223657.29119999995,223657.29119999995
12514.0,2011-03-17 16:38:00,2011-03-17 16:38:00,51,1017.6800000000001,19.95450980392157,1552.44,0.0328515111695138,371738.15040000004,371738.15040000004
12515.0,2010-12-21 15:43:00,2010-12-21 15:43:00,16,383.7,23.98125,487.03999999999996,0.0328515111695138,140157.936,140157.936
12516.0,2011-06-12 11:37:00,2011-09-23 09:13:00,26,1312.06,50.46384615384615,7.75921568627451,3.350854139290407,4698.7184,4698.7184
12517.0,2011-06-02 15:13:00,2011-11-11 14:04:00,284,2502.84,8.812816901408452,53.69540372670807,5.289093298291721,5678.493137888199,5678.493137888199
12518.0,2011-08-21 13:18:00,2011-12-09 10:13:00,124,2056.89,16.58782258064516,34.62899082568808,3.5808147174770038,6893.034671559633,6893.034671559633
12519.0,2011-10-07 09:26:00,2011-10-07 09:26:00,18,340.84000000000003,18.935555555555556,547.92,0.0328515111695138,124502.03519999998,124502.03519999998
12520.0,2011-03-11 11:35:00,2011-09-21 15:23:00,152,2634.26,17.330657894736845,23.849896907216497,6.3731931668856765,4960.012849484538,4960.012849484538
12521.0,2011-07-20 10:51:00,2011-07-20 10:51:00,38,599.68,15.781052631578946,1156.72,0.0328515111695138,219051.1104,219051.1104
12522.0,2011-10-19 14:41:00,2011-10-31 15:30:00,12,192.72,16.06,30.44,0.39421813403416556,5866.3968,5866.3968
12523.0,2011-01-12 09:43:00,2011-11-20 12:55:00,106,1789.77,16.884622641509434,10.341794871794871,10.249671484888305,2095.407646153846,2095.407646153846
12524.0,2011-01-10 10:35:00,2011-11-30 15:31:00,144,4485.72,31.150833333333335,13.52888888888889,10.64388961892247,5057.233955555556,5057.233955555556
12526.0,2011-09-06 14:19:00,2011-12-09 12:09:00,71,1316.66,18.54450704225352,23.239139784946236,3.055190538764783,5171.500696774193,5171.500696774193
12527.0,2011-01-18 12:05:00,2011-09-19 11:55:00,18,348.71000000000004,19.37277777777778,2.254814814814815,7.982917214191852,524.1843160493828,524.1843160493828
12528.0,2011-01-31 09:05:00,2011-11-30 14:40:00,92,1933.48,21.01608695652174,9.242508250825084,9.95400788436268,2330.8962851485153,2330.8962851485153
12530.0,2011-01-07 10:04:00,2011-10-11 12:34:00,66,1662.28,25.186060606060607,7.252851985559567,9.099868593955321,2192.0492361010834,2192.0492361010834
12531.0,2011-11-25 11:12:00,2011-11-25 11:12:00,17,125.22,7.365882352941177,517.48,0.0328515111695138,45740.361600000004,45740.361600000004
12532.0,2011-11-09 13:47:00,2011-11-09 13:47:00,16,349.83000000000004,21.864375000000003,487.03999999999996,0.0328515111695138,127785.90240000002,127785.90240000002
12534.0,2011-08-01 10:26:00,2011-08-01 10:26:00,63,1089.18,17.28857142857143,1917.72,0.0328515111695138,397855.67040000006,397855.67040000006
12535.0,2011-06-06 12:47:00,2011-09-09 08:48:00,34,716.35,21.069117647058825,11.010212765957448,3.088042049934297,2783.7056170212772,2783.7056170212772
12536.0,2011-10-11 14:52:00,2011-10-27 14:20:00,261,12601.830000000002,48.282873563218395,529.6560000000001,0.49277266754270693,306879.7641600001,306879.7641600001
12538.0,2011-11-10 17:16:00,2011-11-10 17:16:00,21,363.95,17.33095238095238,639.24,0.0328515111695138,132943.656,132943.656
12539.0,2011-01-10 09:11:00,2011-11-17 13:30:00,273,5568.35,20.396886446886448,26.72064308681672,10.21681997371879,6540.215073954985,6540.215073954985
12540.0,2010-12-13 09:39:00,2011-11-20 11:31:00,478,13400.24,28.03397489539749,42.54479532163743,11.235216819973719,14312.3966877193,14312.3966877193
12541.0,2011-03-04 09:32:00,2011-11-10 10:40:00,52,981.18,18.868846153846153,6.306294820717132,8.245729303547963,1427.9100812749004,1427.9100812749004
12544.0,2011-11-03 16:15:00,2011-11-03 16:15:00,19,372.7,19.61578947368421,578.36,0.0328515111695138,136139.856,136139.856
12545.0,2011-03-25 12:04:00,2011-09-25 13:39:00,50,1000.39,20.0078,8.271739130434783,6.044678055190539,1985.9916260869563,1985.9916260869563
12546.0,2011-09-23 09:44:00,2011-10-24 12:09:00,69,1161.5,16.833333333333332,67.75354838709677,1.0183968462549278,13686.216774193545,13686.216774193545
12547.0,2011-03-04 12:46:00,2011-05-26 12:38:00,8,207.8,25.975,2.9697560975609756,2.6938239159001314,925.6729756097561,925.6729756097561
12548.0,2011-06-26 15:35:00,2011-06-26 15:35:00,5,95.19999999999999,19.04,152.2,0.0328515111695138,34774.655999999995,34774.655999999995
12550.0,2011-09-21 14:35:00,2011-09-21 14:35:00,57,964.83,16.92684210526316,1735.08,0.0328515111695138,352433.10240000003,352433.10240000003
12551.0,2010-12-17 11:23:00,2010-12-17 11:23:00,10,168.0,16.8,304.4,0.0328515111695138,61367.04,61367.04
12552.0,2011-10-31 12:11:00,2011-11-01 10:02:00,20,437.82,21.891,608.8,0.0328515111695138,159926.88959999997,159926.88959999997
12553.0,2011-01-14 10:42:00,2011-12-01 16:38:00,191,3692.28,19.33130890052356,18.112274143302184,10.545335085413928,4201.607596261682,4201.607596261682
12556.0,2011-07-11 13:35:00,2011-10-20 13:06:00,121,603.71,4.989338842975207,36.8324,3.2851511169513796,2205.2318880000003,2205.2318880000003
12557.0,2010-12-03 12:20:00,2011-11-23 16:59:00,33,11990.960000000001,363.36242424242425,2.8296338028169017,11.662286465177397,12338.191179718311,12338.191179718311
12558.0,2011-12-02 10:41:00,2011-12-02 10:41:00,11,269.96,24.54181818181818,334.84,0.0328515111695138,98610.98879999999,98610.98879999999
12559.0,2011-01-24 10:12:00,2011-02-02 09:49:00,21,561.71,26.74809523809524,79.905,0.2628120893561104,25647.678600000003,25647.678600000003
12560.0,2011-07-19 15:55:00,2011-12-04 13:54:00,105,2134.01,20.323904761904764,23.32992700729927,4.50065703022339,5689.862575182482,5689.862575182482
12561.0,2011-02-10 11:39:00,2011-02-10 11:39:00,16,238.85,14.928125,487.03999999999996,0.0328515111695138,87247.128,87247.128
12562.0,2011-05-25 12:44:00,2011-12-01 17:20:00,168,3781.7400000000002,22.510357142857146,26.915368421052634,6.241787122207621,7270.4946694736855,7270.4946694736855
12564.0,2011-03-23 14:55:00,2011-03-23 14:55:00,21,456.90000000000003,21.75714285714286,639.24,0.0328515111695138,166896.43200000003,166896.43200000003
12565.0,2011-02-24 10:34:00,2011-02-24 10:34:00,9,145.92000000000002,16.213333333333335,273.96,0.0328515111695138,53301.6576,53301.6576
12566.0,2011-09-14 14:30:00,2011-09-14 14:30:00,19,351.65,18.507894736842104,578.36,0.0328515111695138,128450.71199999998,128450.71199999998
12567.0,2010-12-05 11:57:00,2011-11-17 11:02:00,446,9401.28,21.079103139013455,39.237687861271674,11.366622864651774,9925.143232369941,9925.143232369941
12569.0,2011-04-01 13:47:00,2011-12-07 16:24:00,188,4124.6900000000005,21.93984042553192,22.89088,8.21287779237845,6026.667052800001,6026.667052800001
12571.0,2011-08-10 12:35:00,2011-10-31 10:19:00,34,519.61,15.28264705882353,12.777283950617283,2.6609724047306176,2343.2486518518517,2343.2486518518517
12572.0,2011-10-19 08:20:00,2011-12-01 09:20:00,60,1020.4200000000001,17.007,42.47441860465116,1.4126149802890933,8668.349246511629,8668.349246511629
12573.0,2011-04-26 15:52:00,2011-04-26 15:52:00,28,160.54000000000002,5.733571428571429,852.3199999999999,0.0328515111695138,58642.05120000001,58642.05120000001
